id;source;source_url;title;company;location;remote_type;experience_level;employment_type;salary_min_inr;salary_max_inr;description;skills;industry;posted_at;scraped_at;is_active;metadata;created_at
77a04e6c-31fe-44eb-acdc-7df59e6ff47c;firecrawl;https://www.linkedin.com/jobs/software-engineer-jobs;1,000+ Software Engineer jobs in United States - LinkedIn;;India;onsite;Mid;full_time;;;Today's top 1000+ Software Engineer jobs in United States. Leverage your professional network, and get hired. New Software Engineer jobs added daily.;"[""software"",""engineer"",""united"",""states"",""linkedin"",""today"",""top"",""states."",""leverage"",""professional"",""network"",""get""]";Technology;;2026-05-25 03:45:03.611+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-12 03:45:07.468243+00
f3161079-e458-40ca-a09f-da9222aa0d28;firecrawl;https://in.prosple.com/marketing-internships-india;Marketing Internships in India (232 open now!);;India;remote;Entry;internship;;;Engineering Internship (Jun 2026). Closing in 13 days. Remote. Anywhere in the world. AUD 25 / Hour. Start Date. 21 Jun 2026 - 4 Jul 2026.;"[""marketing"",""internships"",""india"",""open"",""now"",""engineering"",""internship"",""jun"",""closing"",""days."",""remote."",""anywhere""]";Technology;;2026-05-23 03:45:06.484+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-02 03:45:12.258663+00
28842830-1d6f-44b8-b2e8-96a4bf544aea;firecrawl;https://www.ambitionbox.com/jobs/ui-or-ux-designer-jobs-in-bengaluru-prfloc;137 UI/UX Designer Jobs in Bengaluru - AmbitionBox;;India;onsite;Mid;full_time;;;Find 100+ UI/UX Designer Jobs in Bengaluru, India. Explore openings with company ratings, salaries, and interview insights on AmbitionBox.;"[""designer"",""bengaluru"",""ambitionbox"",""find"",""india."",""explore"",""openings"",""company"",""ratings"",""salaries"",""interview"",""insights""]";Design;;2026-05-25 03:45:10.587+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-02 03:45:10.433777+00
071df841-b0ff-485d-815b-8482e7e267ee;firecrawl;https://in.indeed.com/q-ui-ux-designer-1-year-experience-l-bengaluru,-karnataka-jobs.html;75 Ui Ux Designer 1 Year Experience Job Vacancies in Bengaluru ...;;India;onsite;Mid;full_time;;;2+ years of professional UI/UX design experience (agency experience is a plus). UI design: 1 year (Required). Design systems: 1 year (Preferred). Create user ...;"[""designer"",""year"",""experience"",""vacancies"",""bengaluru"",""years"",""professional"",""design"",""agency"",""plus"",""required"",""systems""]";Design;;2026-05-19 03:45:05.945+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-18 03:45:10.729308+00
24886462-9d1b-4b4c-ac80-123502d6ec51;firecrawl;https://www.naukri.com/associate-product-manager-jobs-in-noida;654 Associate Product Manager Job Vacancies In Noida - Naukri.com;;India;onsite;Leadership;full_time;;;"Associate Product Manager. Attentive Ai · 2-4 Yrs ; Associate Product Manager. Moneeflo · 3-6 Yrs ; Associate Product Manager. Visit Health · 1-3 Yrs.";"[""associate"",""product"",""manager"",""vacancies"",""noida"",""naukri.com"",""manager."",""attentive"",""yrs"",""moneeflo"",""visit"",""health""]";Data Science;;2026-05-07 03:45:09.169+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-06 03:45:14.898381+00
3652b399-e640-449b-b3d3-6d3806be2f90;firecrawl;https://www.naukri.com/customer-success-jobs;63641 Customer Success Job Vacancies In May 2026 - Naukri.com;;India;onsite;Senior;full_time;;;"Customer Success jobs ; Sr Customer Success Manager. Simplilearn 3.9 · Bengaluru · 4-9 Yrs ; Senior Customer Success Manager. Simplilearn 3.9 · Bengaluru.";"[""customer"",""success"",""vacancies"",""may"",""naukri.com"",""manager."",""simplilearn"",""bengaluru"",""yrs"",""senior"",""bengaluru.""]";Customer Success;;2026-05-25 03:45:15.918+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:15.95166+00
a58b485d-efad-4719-8565-203a0a5fbf8a;firecrawl;https://wellfound.com/role/l/client-success-manager/india;Client Success Manager Jobs in India - 2026 - Wellfound;;India;onsite;Leadership;full_time;;;Find the best Client Success Manager jobs in India in 2026! Apply to all of them with a single profile and get in touch with hiring managers ...;"[""client"",""success"",""manager"",""india"",""wellfound"",""find"",""best"",""all"",""them"",""single"",""profile"",""get""]";Customer Success;;2026-05-25 03:45:15.968+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:15.975045+00
ed2780f3-8742-4e5c-9d0f-63e597a4479f;firecrawl;https://www.glassdoor.co.in/Job/india-customer-success-remote-jobs-SRCH_IL.0,5_IN115_KO6,29.htm;2,815 customer success remote jobs in India, February 2026;;India;remote;Mid;full_time;;;Search Customer success remote jobs in India with company ratings and salaries. 2815 open jobs for Customer success remote in India.;"[""customer"",""success"",""remote"",""india"",""february"",""search"",""company"",""ratings"",""salaries."",""open"",""india.""]";Customer Success;;2026-05-19 03:45:07.494+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:15.928523+00
1dc5aaba-84d9-4a27-9cc9-1718607722a2;firecrawl;https://www.remoterocketship.com/country/india/jobs/customer-success/;Remote Customer Success Jobs in India – Apply Now;;India;remote;Leadership;full_time;;;Search 55 customer success remote jobs in India. Apply to flexible positions like customer success manager, client success manager, account manager.;"[""remote"",""customer"",""success"",""india"",""now"",""search"",""india."",""flexible"",""positions"",""like"",""manager"",""client""]";Customer Success;;2026-05-25 03:45:15.99+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:16.01908+00
be83e1d8-2f1e-4c4e-b163-776b0811aa4e;firecrawl;https://www.simplyhired.co.in/search?q=customer+success+manager+remote&l=india;customer success manager remote jobs in india - SimplyHired;;India;remote;Leadership;full_time;;;Customer Success Manager-Consultant · ₹99,00,000 - ₹1,02,59,400 a year · Full-time · Remote · CRM software · Salesforce · Administrative experience · Work from home.;"[""customer"",""success"",""manager"",""remote"",""india"",""simplyhired"",""manager-consultant"",""year"",""full-time"",""crm"",""software"",""salesforce""]";Technology;;2026-05-19 03:45:07.581+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:15.998375+00
bea874aa-983b-4a90-b0bb-15a99b3ea918;firecrawl;https://in.linkedin.com/jobs/entry-level-software-engineering-jobs;Entry Level Software Engineering jobs in India - LinkedIn;;India;onsite;Entry;internship;;;202 Entry Level Software Engineering Jobs in India · Data Scientist · React + Java · Full-Stack Developer Internship · Entry Level Software Engineer · Junior ...;"[""entry"",""level"",""software"",""engineering"",""india"",""linkedin"",""data"",""scientist"",""react"",""java"",""full-stack"",""developer""]";Technology;;2026-05-20 03:45:06.24+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-02 03:45:06.561148+00
44e361e1-640c-471d-aeb3-2f82ef8fde5d;firecrawl;https://www.naukri.com/software-engineer-and-entry-level-jobs-in-delhi-ncr;Software Engineer And Entry Level Jobs In Delhi Ncr - Naukri.com;;India;onsite;Entry;full_time;;;"Software Engineer And Entry Level jobs in Delhi Ncr ; AI Automation Engineer (Entry-Level). Softone · 1-4 Yrs ; Project Engineer (Entry Level).";"[""software"",""engineer"",""entry"",""level"",""delhi"",""ncr"",""naukri.com"",""automation"",""entry-level"",""softone"",""yrs"",""project""]";Technology;;2026-05-19 03:45:04.432+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-06 03:45:06.152167+00
eef96085-9b9c-4714-8560-533af6bd4b68;firecrawl;https://wellfound.com/role/r/data-analyst;Remote Data Analyst Jobs in 2026 - Wellfound;;India;remote;Leadership;full_time;;;Find the best remote Data Analyst jobs in 2026 on Wellfound! Apply to all of them with a single profile and get in touch with hiring managers ...;"[""remote"",""data"",""analyst"",""wellfound"",""find"",""best"",""all"",""them"",""single"",""profile"",""get"",""touch""]";Data Science;;2026-05-25 03:45:08.432+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-06 03:45:08.261763+00
917a67a7-339a-4032-b6ec-db41528e43af;firecrawl;https://in.linkedin.com/jobs/entry-level-software-jobs-bengaluru;133 Entry Level Software jobs in Bengaluru - LinkedIn;;India;onsite;Entry;full_time;;;133 Entry Level Software Jobs in Bengaluru · Python + Gen AI · Software Engineer · Quality Analyst · SDET ·.Net Full Stack developer · Software Engineer I · Graduate ...;"[""entry"",""level"",""software"",""bengaluru"",""linkedin"",""python"",""gen"",""engineer"",""quality"",""analyst"",""sdet"",""net""]";Technology;;2026-05-07 03:45:06.254+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-06 03:45:06.08107+00
fe31c810-7af9-4fe5-a320-771112cc6553;firecrawl;https://internshala.com/jobs/analytics-jobs/;Analytics Jobs: Find 359 Data Analyst Jobs in India, 2026 - Internshala;;India;onsite;Entry;internship;;;Apply to 359 Analytics Jobs on Internshala. Find the latest Data Analyst job vacancies & openings in top companies and get your dream job today!;"[""analytics"",""find"",""data"",""analyst"",""india"",""internshala"",""internshala."",""latest"",""vacancies"",""openings"",""top"",""companies""]";Data Science;;2026-05-25 03:45:08.466+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-06 03:45:08.315668+00
56aa1a3b-b3ad-4bd1-9cc4-914aa4c407b7;firecrawl;https://www.glassdoor.co.in/Job/mumbai-ui-ux-designer-jobs-SRCH_IL.0,6_IC2851180_KO7,21.htm;218 ui ux designer jobs in Mumbai, May 2026 | Glassdoor;;India;onsite;Mid;full_time;;;"218 Ui ux designer jobs in Mumbai ; Dusane Infotech India Pvt.Ltd. UI/UX Designer · ₹30,000 - ₹40,000 (Employer provided) ; Datagrid Solutions Logo. Datagrid ...";"[""designer"",""mumbai"",""may"",""glassdoor"",""dusane"",""infotech"",""india"",""pvt.ltd."",""employer"",""provided"",""datagrid"",""solutions""]";Data Science;;2026-05-19 03:45:05.922+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-02 03:45:10.40741+00
5eae841b-1fb0-4b25-bd5d-7f0016d335c7;firecrawl;https://in.indeed.com/q-customer-success-manager-l-remote-jobs.html;200 Customer Success Manager Job Vacancies in Remote | Indeed;;India;remote;Senior;full_time;;;Senior Customer Success Manager - India. GitLab. Remote. Health insurance. Paid time off. Background in customer success, professional services, technical ...;"[""customer"",""success"",""manager"",""vacancies"",""remote"",""indeed"",""senior"",""india."",""gitlab."",""remote."",""health"",""insurance.""]";Data Science;;2026-05-15 03:45:09.068+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-02 03:45:15.904219+00
4c889f0c-65d9-4b2a-b0ed-64d546abd216;firecrawl;https://www.glassdoor.co.in/Job/india-marketing-internship-remote-jobs-SRCH_IL.0,5_IN115_KO6,33.htm;726 marketing internship remote jobs in India, May 2026 | Glassdoor;;India;remote;Entry;internship;;;Search Marketing internship remote jobs in India with company ratings and salaries. 726 open jobs for Marketing internship remote in India ... *Stipend:* ₹6,000 – ...;"[""marketing"",""internship"",""remote"",""india"",""may"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open"",""stipend""]";Marketing;;2026-05-19 03:45:06.324+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-08 03:45:11.638468+00
94f60e6b-3e90-42bf-9b33-69e7607913e6;firecrawl;https://www.naukri.com/digital-marketing-internship-jobs;2160 Digital Marketing Internship Job Vacancies In May 2026;;India;onsite;Entry;internship;;;Digital Marketing Intern 6 months Unpaid. Itester 4.0. location Hyderabad(Miyapur). duration 6 months duration. salary 5,000/month. Starts within 1 month.;"[""digital"",""marketing"",""internship"",""vacancies"",""may"",""intern"",""months"",""unpaid."",""itester"",""location"",""hyderabad"",""miyapur""]";Data Science;;2026-05-25 03:45:12.627+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-02 03:45:12.235193+00
fac2fa2f-e53c-4c32-960d-adddc3e900d7;firecrawl;https://in.indeed.com/q-customer-success-l-remote-jobs.html;500 Customer Success Job Vacancies in Remote | Indeed;;India;remote;Leadership;full_time;;;Customer Success Engagement Manager (US Healthcare). Dasceq India Pvt Ltd. Remote. We are seeking a Customer Success Engagement Manager with strong experience ...;"[""customer"",""success"",""vacancies"",""remote"",""indeed"",""engagement"",""manager"",""healthcare"",""dasceq"",""india"",""pvt"",""ltd.""]";Customer Success;;2026-05-23 03:45:07.476+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-18 03:45:16.051545+00
32061eb3-2585-4df2-bfae-5e6ec765dda9;firecrawl;https://www.foundit.in/search/associate-product-manager-jobs-in-delhi;1094 Associate Product Manager Jobs in Delhi - foundit;;India;onsite;Leadership;full_time;;;Find 1094 Associate Product Manager Jobs in Delhi at foundit.in. Apply to top companies hiring now. Explore job vacancies with higher salaries ...;"[""associate"",""product"",""manager"",""delhi"",""foundit"",""find"",""foundit.in."",""top"",""companies"",""hiring"",""now."",""explore""]";Product;;2026-05-24 03:45:12.706+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-14 03:45:15.200653+00
4470f182-835a-4d76-84b1-5c681aee393b;firecrawl;https://www.glassdoor.co.in/Job/india-remote-data-analyst-fresher-jobs-SRCH_IL.0,5_IN115_KO6,33.htm;21 remote data analyst fresher jobs in India, March 2026 - Glassdoor;;India;remote;Entry;internship;;;"21 Remote data analyst fresher jobs in India ; Techspire Academy. Data Analyst – Training & Internship. Remote ; G-Tec Education · Data Analyst. Nagercoil ; JASP ...";"[""remote"",""data"",""analyst"",""fresher"",""india"",""march"",""glassdoor"",""techspire"",""academy."",""training"",""internship."",""g-tec""]";Data Science;;2026-05-11 03:45:07.302+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-08 03:45:07.610415+00
94ff212c-596e-469b-bd8b-e9ac328b976c;firecrawl;https://in.linkedin.com/jobs/ui-ux-designer-jobs;383 Ui Ux Designer jobs in India - LinkedIn;;India;onsite;Mid;full_time;;;Today's top 383 Ui Ux Designer jobs in India. Leverage your professional network, and get hired. New Ui Ux Designer jobs added daily.;"[""designer"",""india"",""linkedin"",""today"",""top"",""india."",""leverage"",""professional"",""network"",""get"",""hired."",""added""]";Data Science;;2026-05-25 03:45:10.559+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-25 03:45:10.612596+00
38df2e42-c671-41d2-8606-6901356665da;firecrawl;https://in.linkedin.com/jobs/ibm-entry-level-software-engineer-jobs;10 Ibm Entry Level Software Engineer jobs in India - LinkedIn;;India;onsite;Entry;full_time;;;10 Ibm Entry Level Software Engineer Jobs in India. Associate System Engineer. Associate System Engineer. IBM. Mysore, Karnataka, India. Actively Hiring.;"[""ibm"",""entry"",""level"",""software"",""engineer"",""india"",""linkedin"",""india."",""associate"",""system"",""engineer."",""ibm.""]";Technology;;2026-05-15 03:45:03.571+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-02 03:45:06.70526+00
e26dcef0-2416-41c6-bd36-4cfac3b45420;firecrawl;https://internshala.com/fresher-jobs/data-analytics-jobs/;39 Data Analytics Fresher Jobs (2026) - Internshala;;India;onsite;Entry;internship;;;Apply for 39 Data Analytics Fresher Jobs on Internshala. Explore the latest Data Analytics job vacancies & openings for freshers in India across the top ...;"[""data"",""analytics"",""fresher"",""internshala"",""internshala."",""explore"",""latest"",""vacancies"",""openings"",""freshers"",""india"",""across""]";Data Science;;2026-05-19 03:45:05.3+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-02 02:13:27.948428+00
e7c88e40-74f9-4bd1-b3da-e514ff5e2b7a;firecrawl;https://internshala.com/fresher-jobs/data-analytics-jobs-in-bangalore/work-from-home/;27 Work From Home Data Analytics Jobs for Freshers in Bangalore;;India;onsite;Entry;internship;;;Apply for 27 work-from-home fresher data analytics jobs in Bangalore on Internshala. Explore the latest WFH data analytics job vacancies in Bengaluru for ...;"[""home"",""data"",""analytics"",""freshers"",""bangalore"",""work-from-home"",""fresher"",""internshala."",""explore"",""latest"",""wfh"",""vacancies""]";Data Science;;2026-05-09 03:45:05.915+00;true;"{""search_query"":""data analyst jobs India fresher remote 2026""}";2026-05-08 03:45:07.52225+00
356b8e86-d29d-44f5-846a-b20a14606abc;firecrawl;https://in.linkedin.com/jobs/ux-ui-designers-jobs;549 Ux Ui Designers jobs in India (28 new) - LinkedIn;;India;onsite;Mid;full_time;;;549 Ux Ui Designers Jobs in India (28 new) · 1 day ago. UI/UX Designer. UI/UX Designer. Evnek. Bengaluru, Karnataka, India. Actively Hiring · 2 days ago. User ...;"[""designers"",""india"",""linkedin"",""day"",""ago."",""designer."",""evnek."",""bengaluru"",""karnataka"",""india."",""actively"",""hiring""]";Design;;2026-05-09 03:45:08.031+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-08 03:45:09.630889+00
5452f222-a990-4556-871d-6032dbdd9f11;firecrawl;https://www.glassdoor.com/Job/mumbai-ux-designer-jobs-SRCH_IL.0,6_IM1070_KO7,18.htm;194 ux designer Jobs in Mumbai, India, March 2026 | Glassdoor;;India;onsite;Mid;full_time;;;Search Ux designer jobs in Mumbai, India with company ratings & salaries. 194 open jobs for Ux designer in Mumbai.;"[""designer"",""mumbai"",""india"",""march"",""glassdoor"",""search"",""company"",""ratings"",""salaries."",""open"",""mumbai.""]";Data Science;;2026-05-09 03:45:08.086+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-08 03:45:09.69727+00
5d4ffb0c-e9a1-48e1-a4e1-18c103252dca;firecrawl;https://in.indeed.com/q-ui-ux-designer-l-delhi,-delhi-jobs.html;100 Ui Ux Designer Job Vacancies in Delhi, Delhi - Indeed;;India;onsite;Mid;full_time;;;Job Type: Full Time In Office*. We are looking for a creative and user focused UX UI Designer with 1 to 3 years of experience to design intuitive and ...;"[""designer"",""vacancies"",""delhi"",""indeed"",""type"",""full"",""time"",""office"",""looking"",""creative"",""user"",""focused""]";Design;;2026-05-05 03:45:05.331+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-04 03:45:09.601608+00
b7fc20c4-50d7-4d36-8a59-ea5701719eb0;firecrawl;https://in.linkedin.com/jobs/associate-product-manager-jobs-chennai;221 Associate Product Manager jobs in Chennai - LinkedIn;;India;onsite;Leadership;full_time;;;Today's top 221 Associate Product Manager jobs in Chennai. Leverage your professional network, and get hired. New Associate Product Manager jobs added ...;"[""associate"",""product"",""manager"",""chennai"",""linkedin"",""today"",""top"",""chennai."",""leverage"",""professional"",""network"",""get""]";Data Science;;2026-05-05 03:45:06.358+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-04 03:45:13.039456+00
47a47fd7-d5d9-41ab-8748-e6439358a559;firecrawl;https://www.naukri.com/associate-product-manager-jobs-in-chennai;1238 Associate Product Manager Job Vacancies In Chennai;;India;onsite;Leadership;full_time;;;Apply To Associate Product Manager Jobs In Chennai On India's No. 1 Job Portal Naukri.com. Explore Latest Associate Product Manager Job Vacancies ...;"[""associate"",""product"",""manager"",""vacancies"",""chennai"",""india"",""no."",""portal"",""naukri.com."",""explore"",""latest""]";Data Science;;2026-05-05 03:45:06.434+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-04 03:45:13.069378+00
388e26ba-ee10-4fc6-bbd8-24a601dc9efe;firecrawl;https://in.indeed.com/q-associate-product-manager-l-chennai,-tamil-nadu-jobs.html;2,000 Associate Product Manager Job Vacancies in Chennai, Tamil ...;;India;onsite;Leadership;full_time;;;2644 Associate Product Manager jobs available in Chennai, Tamil Nadu on Indeed.com.;"[""associate"",""product"",""manager"",""vacancies"",""chennai"",""tamil"",""available"",""nadu"",""indeed.com.""]";Data Science;;2026-05-05 03:45:06.459+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-04 03:45:13.095761+00
3426f8fb-ab40-464b-b2d7-3b3d66288322;firecrawl;https://builtinchennai.in/jobs/product/search/product-manager;Best Product Manager Jobs in Chennai 2026;;India;onsite;Senior;full_time;;;Top Product Manager Jobs in Chennai · Senior Tech Product Manager · Product Manager - Data & AI Platforms · PM -Agentic AI · Product Manager, Customer Experience.;"[""best"",""product"",""manager"",""chennai"",""top"",""senior"",""tech"",""data"",""platforms"",""agentic"",""customer"",""experience.""]";Data Science;;2026-05-05 03:45:06.551+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-04 03:45:13.187162+00
a5b1ce50-9b84-4b3e-ab34-6a0f5c43b969;firecrawl;https://www.naukri.com/software-developer-fresher-jobs;Software Developer Fresher Jobs - Naukri.com;;India;onsite;Entry;full_time;;;70621 Software Developer Fresher Jobs Available On Naukri.com. Explore Software Developer Fresher Job Vacancies In Your Desired Locations Now!;"[""software"",""developer"",""fresher"",""naukri.com"",""available"",""naukri.com."",""explore"",""vacancies"",""desired"",""locations"",""now""]";Technology;;2026-05-25 03:45:06.02+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-12 03:45:07.969752+00
9e67b6a3-e5f5-482e-80a4-e64901f545b5;firecrawl;https://www.glassdoor.co.in/Job/india-ux-designer-jobs-SRCH_IL.0,5_IN115_KO6,17.htm;2,020 ux designer jobs in India, May 2026 - Glassdoor;;India;onsite;Mid;full_time;;;"2,020 Ux designer jobs in India ; Cognizant Logo. Cognizant · Product Designer I ; Marvel Groups. UI/UX Designer ; Cunomial Logo. Cunomial. UI/UX Designer ; eBay ...";"[""designer"",""india"",""may"",""glassdoor"",""cognizant"",""logo."",""product"",""marvel"",""groups."",""cunomial"",""cunomial."",""ebay""]";Design;;2026-05-25 03:45:10.64+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-25 03:45:10.699478+00
f24230ed-dffc-4cc0-87e2-73be634f3129;firecrawl;https://www.naukri.com/software-engineer-and-entry-level-jobs-in-mumbai;Software Engineer And Entry Level Jobs In Mumbai - Naukri.com;;India;onsite;Entry;full_time;;;Software Engineer And Entry Level jobs in Mumbai · General Project Engineering - Entry Professional · Data Entry Operator · Entry Level Software Engineer.;"[""software"",""engineer"",""entry"",""level"",""mumbai"",""naukri.com"",""general"",""project"",""engineering"",""professional"",""data"",""operator""]";Technology;;2026-05-19 03:45:04.54+00;true;"{""search_query"":""entry level software engineer jobs India 2026 site:linkedin.com/jobs OR site:naukri.com OR site:instahyre.com""}";2026-05-06 03:45:06.187582+00
b83474c1-fcf6-4e6e-9a72-a77c80619186;firecrawl;https://www.shine.com/job-search/associate-product-manager-jobs-in-chennai;Associate Product Manager Jobs in Chennai - Shine;;India;onsite;Leadership;full_time;;;Explore Associate Product Manager jobs in Chennai at Shine.com. Find your next role in building innovative applications. Browse 2567 Associate Product ...;"[""associate"",""product"",""manager"",""chennai"",""shine"",""explore"",""shine.com."",""find"",""next"",""building"",""innovative"",""applications.""]";Data Science;;2026-05-05 03:45:06.611+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-04 03:45:13.252791+00
44384f0e-04ab-4bd1-927d-8be62dfb56fa;firecrawl;https://www.naukri.com/associate-product-manager-jobs-7;Associate Product Manager Jobs - Naukri.com;;India;onsite;Leadership;full_time;;;14175 Associate Product Manager Jobs Available On Naukri.com. Explore Associate Product Manager Job Vacancies In Your Desired Locations Now!;"[""associate"",""product"",""manager"",""naukri.com"",""available"",""naukri.com."",""explore"",""vacancies"",""desired"",""locations"",""now""]";Data Science;;2026-05-07 03:45:08.951+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-06 03:45:14.637034+00
87efd9ec-d467-4c0b-bdaf-e5e587178c1e;firecrawl;https://www.naukri.com/customer-success-manager-jobs-in-remote;Customer Success Manager Jobs In Remote - Naukri.com;;India;remote;Leadership;full_time;;;"Customer Success Manager jobs in Remote ; Udaan Skills · 2-7 Yrs ; Resource Pro · 10-15 Yrs ; Maker · 5-10 Yrs ; Cayuse · 4-9 Yrs ; Emplay · 3-8 Yrs.";"[""customer"",""success"",""manager"",""remote"",""naukri.com"",""udaan"",""skills"",""yrs"",""resource"",""pro"",""maker"",""cayuse""]";Customer Success;;2026-05-05 03:45:07.125+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-04 03:45:14.874601+00
eaa9450e-59f6-48c0-96f7-bea8c29a6b41;firecrawl;https://www.foundit.in/search/associate-product-manager-jobs;6160 Associate Product Manager Jobs vacancies in India - Apr (2026);;India;onsite;Leadership;full_time;;;Apply to the latest Associate Product Manager Jobs Vacancies in India on foundit.in. Explore competitive salaries, top companies, and openings ...;"[""associate"",""product"",""manager"",""vacancies"",""india"",""apr"",""latest"",""foundit.in."",""explore"",""competitive"",""salaries"",""top""]";Product;;2026-05-11 03:45:09.73+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-06 03:45:14.854471+00
c963d0dc-65f2-4968-8c1e-955bb9b8cb83;firecrawl;https://www.tcs.com/careers/india/internship;TCS Internship Program;;India;onsite;Entry;internship;;;The internships can vary from six to eight weeks (short internships) or 16 to 18 weeks (long internships), with an option of tailoring the duration in certain ...;"[""tcs"",""internship"",""program"",""internships"",""can"",""vary"",""six"",""eight"",""weeks"",""short"",""long"",""option""]";Data Science;;2026-05-19 03:45:06.343+00;true;"{""search_query"":""marketing internship India 2026 remote stipend""}";2026-05-06 03:45:12.79441+00
2e3111ce-552f-426f-98b4-b1fb5b4f1a21;firecrawl;https://in.linkedin.com/jobs/remote-customer-success-jobs;Remote Customer Success jobs in India - LinkedIn;;India;remote;Leadership;full_time;;;1,000+ Remote Customer Success Jobs in India · Customer Experience Analyst | Remote · Customer Success Manager · Customer Success Coordinator · Customer Support ...;"[""remote"",""customer"",""success"",""india"",""linkedin"",""experience"",""analyst"",""manager"",""coordinator"",""support""]";Customer Success;;2026-05-19 03:45:07.427+00;true;"{""search_query"":""customer success jobs India remote 2026""}";2026-05-04 03:45:14.797653+00
b6d1761f-9424-429a-aa87-a1a7038826ee;firecrawl;https://wellfound.com/role/l/ui-ux-designer/india;UI/UX Designer Jobs in India - 2026 - Wellfound;;India;onsite;Leadership;full_time;;;Find the best UI/UX Designer jobs in India in 2026! Apply to all of them with a single profile and get in touch with hiring managers directly on ...;"[""designer"",""india"",""wellfound"",""find"",""best"",""all"",""them"",""single"",""profile"",""get"",""touch"",""hiring""]";Design;;2026-05-24 03:45:09.101+00;true;"{""search_query"":""UI UX designer jobs Bangalore Mumbai Delhi 2026""}";2026-05-06 03:45:10.967855+00
30d7e0d4-5a52-4082-92f9-9bdd458428f4;firecrawl;https://jobs.workable.com/search/india/associate-product-manager-jobs;Associate Product Manager Jobs in India | Jobs By Workable;;India;onsite;Leadership;full_time;;;Top associate product manager jobs in India. Discover the perfect job from hundreds of opportunities near you.;"[""associate"",""product"",""manager"",""india"",""workable"",""top"",""india."",""discover"",""perfect"",""hundreds"",""opportunities"",""near""]";Product;;2026-05-20 03:45:13.847+00;true;"{""search_query"":""product manager associate jobs India 2026""}";2026-05-06 03:45:14.816568+00
